st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,sin_ra,sin_dec,disp
-4.979000091552734,13.371000289916992,2460637.75,13.743108749389648,2.2850000858306885,5688.0,12.050000190734863,84.32340240478516,844.0,8.887969970703125,121.18199920654295,5941.5,4.265223026275635,1.340000033378601,-0.996135950088501,0.8298075795173645,F
-36.29899978637695,4.190999984741211,2460352.75,11.207183837890623,4.366000175476074,3276.0,17.498899459838867,813.06298828125,1487.0,8.632869720458984,191.98399353027344,6152.0,3.839999914169312,2.240000009536743,-0.0442933402955532,0.9757346510887146,F
6.892000198364258,6.13700008392334,2458685.75,2.971640110015869,1.534000039100647,7350.0,17.929192733764648,3089.179931640625,2076.0,8.501099586486816,438.3949890136719,8562.5,4.154707074165344,1.9579439878463745,-0.9276967644691468,0.5952422022819519,F
-56.18399810791016,-34.80799865722656,2460361.25,5.551488876342773,4.335000038146973,9493.0,15.80430030822754,802.8579711914062,1482.0,7.917900085449219,96.51730346679688,6403.89990234375,4.159999847412109,1.5499999523162842,0.3105266690254211,0.9491825699806212,C
21.459999084472656,7.315999984741211,2458330.0,4.742371082305908,2.498814582824707,12650.8115234375,10.550592422485352,209.7698974609375,970.6340942382812,13.04170036315918,453.8080139160156,5377.0,4.424759864807129,0.8775849938392639,0.1167164966464042,-0.8321100473403931,C
3.095999956130981,-6.1570000648498535,2460338.0,3.4741013050079346,3.316999912261963,15748.0,21.291200637817383,3453.070068359375,2084.3330078125,7.552159786224365,136.42599487304688,8894.7998046875,4.380000114440918,1.6200000047683716,-0.9087893962860109,0.5183135867118835,C
-15.685999870300291,43.79499816894531,2459392.75,6.501191139221191,5.546358585357666,4501.34521484375,13.062295961380006,214.9638519287109,976.58740234375,8.034799575805664,105.33399963378906,5485.0,4.144539952278137,1.504845803976059,-0.9724118709564208,0.6071099638938904,F
-10.285800139606,0.17809974551200866,2458684.0,1.3200299739837646,3.174999952316284,552.468017578125,3.427574872970581,1421.5839084625245,1331.54208984375,9.711000442504885,164.0474967956543,5616.45,4.2985440492630005,1.4750426888465882,-0.7741070985794067,0.536872923374176,F
-13.62600040435791,10.979999542236328,2459603.75,13.072748184204102,3.0439999103546143,4080.0,35.79439926147461,221.34300231933597,1074.0,9.604299545288086,432.1130065917969,5709.7998046875,3.369999885559082,3.5899999141693115,0.5829543471336365,0.93015319108963,F
5.169000148773193,-0.3680000007152557,2459446.25,2.925872802734375,4.074999809265137,6720.0,24.405500411987305,3028.510009765625,2066.0,9.596699714660645,664.2569061279297,4884.5,4.060098028182983,1.2999999523162842,-0.917564868927002,0.4938856661319732,F
4.164000034332275,-0.765999972820282,2458684.0,0.7377399802207947,0.6359999775886536,524.8519897460938,5.282149791717529,1769.0378402709962,1597.891650390625,9.593700408935549,292.8299865722656,6449.5,3.940000057220459,2.0999999046325684,-0.9765942096710204,0.7442992329597473,F
2.318000078201294,-4.535999774932861,2459822.25,3.207714557647705,2.7079999446868896,9640.0,17.195076560974123,1602.8044555664062,1585.8679321289062,9.32970142364502,827.8679809570312,6095.514990234375,4.1640490055084225,1.4888649821281432,-0.7950860857963562,0.6088799834251404,F
0.4339999854564667,-12.217000007629396,2460352.75,2.255284547805786,2.049999952316284,20820.0,14.687999725341797,549.7150268554688,1348.0,9.767029762268066,126.26100158691406,5787.0,4.5,0.959999978542328,-0.7895838618278503,0.9160739779472352,C
-61.38999938964844,2.7799999713897705,2458689.0,15.196000099182127,1.7920000553131104,1970.0,4.963449954986572,1374.7665828704835,1408.4382080078126,10.387399673461914,209.6179962158203,5807.0,4.093166017532349,1.1399999856948853,-0.3115452229976654,0.9489759206771852,F
8.656999588012695,-3.670000076293945,2460363.75,2.1358630657196045,1.559000015258789,10325.0,23.601900100708008,1540.949951171875,1745.0,10.380999565124512,274.1619873046875,5969.0,4.170000076293945,1.5,-0.8507151007652283,0.6215720176696777,F
22.52199935913086,7.593999862670898,2459063.75,3.5862960815429688,3.371094226837158,5729.32470703125,16.474761962890625,1787.5955810546875,1658.3914794921875,11.780599594116213,603.9550170898438,5704.7998046875,3.839999914169312,2.0044100284576416,0.2589215040206909,-0.8563096523284912,C
